0,0.032273173332214355
1,0.03368830680847168
2,0.032193005084991455
3,0.037963032722473145
4,0.033026933670043945
5,0.03515291213989258
6,0.03755462169647217
7,0.03767549991607666
8,0.0414738655090332
9,0.038485169410705566
10,0.04007101058959961
11,0.04027247428894043
12,0.041452646255493164
13,0.04431653022766113
14,0.042105674743652344
15,0.044219136238098145
16,0.043976783752441406
17,0.04371333122253418
18,0.0459977388381958
19,0.046643972396850586
20,0.05004310607910156
21,0.045507609844207764
22,0.04783320426940918
23,0.04784679412841797
24,0.045162081718444824
25,0.04476273059844971
26,0.04535484313964844
27,0.047116994857788086
28,0.04573261737823486
29,0.04780435562133789
30,0.04578053951263428
31,0.04672443866729736
32,0.04768693447113037
33,0.045326560735702515
34,0.049443840980529785
35,0.047942161560058594
36,0.0503389835357666
37,0.046741366386413574
38,0.049385666847229004
39,0.046718716621398926
40,0.04757547378540039
41,0.050388455390930176
42,0.04915297031402588
43,0.05028879642486572
44,0.049538612365722656
45,0.04971170425415039
46,0.04719257354736328
47,0.048198699951171875
48,0.04957783222198486
49,0.048279523849487305
50,0.049016356468200684
51,0.04874622821807861
52,0.048903465270996094
53,0.04898715019226074
54,0.050066232681274414
55,0.04916727542877197
56,0.049048662185668945
57,0.04875540733337402
58,0.050727248191833496
59,0.05063903331756592
60,0.04675734043121338
61,0.05023050308227539
62,0.049021363258361816
63,0.050771117210388184
64,0.04828906059265137
65,0.05032193660736084
66,0.04941606521606445
67,0.04845929145812988
68,0.05015909671783447
69,0.050119638442993164
70,0.05125617980957031
71,0.05103623867034912
72,0.050540924072265625
73,0.0499730110168457
74,0.05005788803100586
75,0.05126523971557617
76,0.04848837852478027
77,0.04929757118225098
78,0.04884600639343262
79,0.04915761947631836
80,0.05082249641418457
81,0.05067706108093262
82,0.05010986328125
83,0.05017852783203125
84,0.05036652088165283
85,0.052021145820617676
86,0.0511469841003418
87,0.0495074987411499
88,0.049802422523498535
89,0.05067408084869385
90,0.05201137065887451
91,0.05140376091003418
92,0.049652099609375
93,0.049219489097595215
94,0.04898393154144287
95,0.04756569862365723
96,0.04981362819671631
97,0.050194501876831055
98,0.049071431159973145
99,0.04896557331085205
100,0.04776585102081299
101,0.049931883811950684
102,0.05142414569854736
103,0.04938530921936035
104,0.05063366889953613
105,0.050230979919433594
106,0.04954266548156738
107,0.04941868782043457
108,0.050522804260253906
109,0.051125407218933105
110,0.05013847351074219
111,0.04799020290374756
112,0.05140101909637451
113,0.05084729194641113
114,0.04922759532928467
115,0.05103349685668945
116,0.05146336555480957
117,0.04992997646331787
118,0.05011570453643799
119,0.049671173095703125
120,0.05157625675201416
121,0.049223899841308594
122,0.050823211669921875
123,0.051934003829956055
124,0.05029481649398804
125,0.051548123359680176
126,0.049916744232177734
127,0.05098676681518555
128,0.0502856969833374
129,0.050826430320739746
130,0.04952442646026611
131,0.047611355781555176
132,0.050637125968933105
133,0.05226242542266846
134,0.05095231533050537
135,0.05154287815093994
136,0.05143582820892334
137,0.05131065845489502
138,0.05477970838546753
139,0.05102396011352539
140,0.05235087871551514
141,0.050414443016052246
142,0.05142927169799805
143,0.05033516883850098
144,0.04939591884613037
145,0.051363348960876465
146,0.050028324127197266
147,0.050243496894836426
148,0.048854947090148926
149,0.051032304763793945
150,0.04815185070037842
151,0.051560163497924805
152,0.049439191818237305
153,0.05131399631500244
154,0.05087900161743164
155,0.049469828605651855
156,0.05037081241607666
157,0.049689650535583496
158,0.05062997341156006
159,0.05054342746734619
160,0.05150270462036133
161,0.05044221878051758
162,0.050754666328430176
163,0.051056861877441406
164,0.05097007751464844
165,0.05147063732147217
166,0.051958680152893066
167,0.05196273326873779
168,0.04969215393066406
169,0.050234436988830566
170,0.04979348182678223
171,0.051096558570861816
172,0.04987907409667969
173,0.05158388614654541
174,0.049888014793395996
175,0.05241072177886963
176,0.05168116092681885
177,0.04939478635787964
178,0.05121946334838867
179,0.049498558044433594
180,0.04977905750274658
181,0.05082130432128906
182,0.049340248107910156
183,0.049463748931884766
184,0.05114579200744629
185,0.05170118808746338
186,0.05000424385070801
187,0.04996943473815918
188,0.05015873908996582
