0,-0.005583333317190409
1,-0.008666666224598885
2,-0.008416666649281979
3,-0.011749999597668648
4,-0.012916666455566883
5,-0.012333333492279053
6,-0.017666665837168694
7,-0.014166666194796562
8,-0.011083332821726799
9,-0.014666666276752949
10,-0.012416666373610497
11,-0.015250000171363354
12,-0.013083333149552345
13,-0.014499999582767487
14,-0.009750000201165676
15,-0.012333333492279053
16,-0.008499999530613422
17,-0.012083332985639572
18,-0.015166666358709335
19,-0.01758333295583725
20,-0.01341666653752327
21,-0.017666665837168694
22,-0.01283333357423544
23,-0.010916666127741337
24,-0.01191666629165411
25,-0.010333333164453506
26,-0.01341666653752327
27,-0.011666666716337204
28,-0.009999999776482582
29,-0.013666666112840176
30,-0.015166666358709335
31,-0.009166666306555271
32,-0.01666666567325592
33,-0.010916666127741337
34,-0.01758333295583725
35,-0.011583332903683186
36,-0.017750000581145287
37,-0.01341666653752327
38,-0.00983333308249712
39,-0.01216666679829359
40,-0.007916666567325592
41,-0.013499999418854713
42,-0.012083332985639572
43,-0.008083333261311054
44,-0.014583333395421505
45,-0.010333333164453506
46,-0.012000000104308128
47,-0.009166666306555271
48,-0.012249999679625034
49,-0.009916666895151138
50,-0.01191666629165411
51,-0.010333333164453506
52,-0.008833332918584347
53,-0.014833332970738411
54,-0.018666666001081467
55,-0.010583333671092987
56,-0.017083333805203438
57,-0.014583333395421505
58,-0.006000000052154064
59,-0.014083333313465118
60,-0.01066666655242443
61,-0.01283333357423544
62,-0.015916666015982628
63,-0.00858333334326744
64,-0.011666666716337204
65,-0.012333333492279053
66,-0.009916666895151138
67,-0.015083333477377892
68,-0.012333333492279053
69,-0.010416666977107525
70,-0.0100833335891366
71,-0.008916666731238365
72,-0.011666666716337204
73,-0.008166666142642498
74,-0.01666666567325592
75,-0.007999999448657036
76,-0.009166666306555271
77,-0.01066666655242443
78,-0.008499999530613422
79,-0.01066666655242443
80,-0.009666666388511658
81,-0.007916666567325592
82,-0.010999999940395355
83,-0.009083333425223827
84,-0.009333333000540733
85,-0.007916666567325592
86,-0.007666666526347399
87,-0.00833333283662796
88,-0.009499999694526196
89,-0.005833333358168602
90,-0.005916666705161333
91,-0.008833332918584347
92,-0.007333333138376474
93,-0.007666666526347399
94,-0.011249999515712261
95,-0.012416666373610497
96,-0.006833333056420088
97,-0.008833332918584347
98,-0.013249999843537807
